tag,tag_key,tag_value,osm_type,osm_id,name,name_ko,name_en,has_hangul_name,lat,lon,address
healthcare=hospital,healthcare,hospital,node,368799637,김종찬소아과,김종찬소아과,Gimjongchansoagwa,Y,37.4824273,126.7637109,
shop=bakery,shop,bakery,node,9835479462,파리바게뜨,파리바게뜨,Paris Baguette,Y,37.4931535,127.1448335,오금로 505
amenity=restaurant,amenity,restaurant,node,13946853204,강촌보쌈,,,Y,37.6321038,127.0247701,덕릉로28길 59
amenity=bank,amenity,bank,node,11892849719,KB국민은행,KB국민은행,KB Kookmin Bank,Y,37.4971148,126.8632275,
amenity=cafe,amenity,cafe,node,7132175142,A Twosome Place,,,N,37.5698086,126.9177884,
amenity=restaurant,amenity,restaurant,node,7899429985,선호식당,,,Y,37.5006022,126.9000348,
amenity=restaurant,amenity,restaurant,node,13851760609,블루노트커피,,,Y,37.5660447,126.9836644,"을지로 지하 131 (을지로3가, 을지로3"
amenity=restaurant,amenity,restaurant,node,13958829336,한잔어때,,,Y,37.4905936,127.1250767,동남로 126
amenity=fast_food,amenity,fast_food,node,4658222542,치킨매니아,,,Y,37.6611363,127.0605986,
tourism=attraction,tourism,attraction,node,13987165015,Itaewon Club Street,,,N,37.5349938,126.9936741,
amenity=restaurant,amenity,restaurant,node,13851762353,원당감자탕,,,Y,37.5642386,126.9897922,마른내로 14
amenity=police,amenity,police,node,368603372,대방치안센터,대방치안센터,Daebang Community Policing Center,Y,37.4989291,126.9257140,
railway=station,railway,station,node,6039313612,아차산,아차산,Achasan,Y,37.5516981,127.0897955,
healthcare=dentist,healthcare,dentist,node,368742347,아르나치과,아르나치과,Areuna Dental Clinic,Y,37.5263457,127.0273916,
amenity=restaurant,amenity,restaurant,node,12074418376,옛날짜장,,,Y,37.5042576,126.9222247,여의대방로36길 1
amenity=cafe,amenity,cafe,node,2633993744,루소,,,Y,37.5290276,126.8414015,
amenity=restaurant,amenity,restaurant,node,13851759824,피자랩 디노,,,Y,37.5606355,126.9683413,청파로 463-17
shop=supermarket,shop,supermarket,node,368665016,티나마트,티나마트,Tina Mart,Y,37.5602520,126.8456430,
healthcare=dentist,healthcare,dentist,node,368738100,연세페퍼민트치과,연세페퍼민트치과,Yeonsepepeominteu Dental Clinic,Y,37.4829000,127.0349400,
amenity=restaurant,amenity,restaurant,node,12074594291,뮬,,,Y,37.5627557,126.9254921,동교로 262-8
amenity=restaurant,amenity,restaurant,node,7557499000,남원추어탕,,,Y,37.5815200,127.0728289,
shop=supermarket,shop,supermarket,node,368666289,목동마트,목동마트,Mokdong Mart,Y,37.5443470,126.8736610,
amenity=restaurant,amenity,restaurant,node,13851764128,주하객잔,,,Y,37.5479478,127.1083408,아차산로78길 170
amenity=restaurant,amenity,restaurant,node,13851758645,한나식당,,,Y,37.5660865,127.0203022,퇴계로86길 68
amenity=restaurant,amenity,restaurant,node,13851764352,온달집건대점,,,Y,37.5438222,127.0709070,아차산로33길 46
amenity=restaurant,amenity,restaurant,node,10597261731,홍어횟집,,,Y,37.6256583,127.0800529,공릉로34길 176
healthcare=pharmacy,healthcare,pharmacy,node,13694676988,연희종로약국,,,Y,37.5677977,126.9314487,
healthcare=doctor,healthcare,doctor,node,13378638842,나이비인후과,,,Y,37.6113723,126.9294621,
shop=bakery,shop,bakery,node,10601256311,뚜레쥬르,뚜레쥬르,Tous les Jours,Y,37.6273657,127.0768950,동일로192길 77
amenity=restaurant,amenity,restaurant,node,13851758524,파파포,,,Y,37.5602161,126.9965478,퇴계로90길 56
shop=convenience,shop,convenience,node,7523711194,세븐일레븐 신천본점,세븐일레븐 신천본점,7-Eleven,Y,37.5095950,127.0824187,
amenity=cafe,amenity,cafe,node,13674788515,이디야커피,이디야커피,Ediya Coffee,Y,37.5794039,126.9827084,
amenity=pharmacy,amenity,pharmacy,node,10301311867,행복약국,,,Y,37.6180368,127.0752293,동일로 985
amenity=restaurant,amenity,restaurant,node,13930561309,송가네족발보쌈,,,Y,37.5341390,126.9029543,당산로48길 4
shop=stationery,shop,stationery,node,13957792717,동원사,,,Y,37.5718182,127.0141545,
shop=convenience,shop,convenience,node,7500212795,미니스톱,미니스톱,Ministop,Y,37.5478026,127.1460940,
amenity=restaurant,amenity,restaurant,node,13946797001,박대감내,,,Y,37.5247547,127.0489504,도산대로 509
shop=stationery,shop,stationery,node,13957040870,핫트랙스 광화문점,,,Y,37.5713018,126.9779038,
amenity=restaurant,amenity,restaurant,node,12074529233,제일정육식당,,,Y,37.5645921,127.0697453,장한로10길 45
shop=convenience,shop,convenience,node,13911615003,GS25 면목샘터점,,,Y,37.5724190,127.0832710,면목로21길 9
amenity=restaurant,amenity,restaurant,node,13946959211,스시로지,,,Y,37.5588423,127.0401888,서울특별시 성동구 마조로 15-14
shop=convenience,shop,convenience,node,13047578922,GS25,,,N,37.6501878,126.8964210,
amenity=restaurant,amenity,restaurant,node,13956630383,바른보쌈1990 명일점,,,Y,37.5509056,127.1415555,구천면로 385
amenity=pharmacy,amenity,pharmacy,node,8448897099,개미약국,,,Y,37.6168046,127.0496106,장월로 128
amenity=restaurant,amenity,restaurant,node,12074636511,돈불랑스,,,Y,37.5128532,126.9416541,노량진로 140
amenity=restaurant,amenity,restaurant,node,13946919999,칸,,,Y,37.5748602,127.0716626,서울특별시 동대문구 장한로 161
amenity=restaurant,amenity,restaurant,node,13946799060,마담미(Madame Mi),,,Y,37.5240711,127.0502893,도산대로92길 6
railway=stop,railway,stop,node,9776620272,샛강,샛강,Saetgang,Y,37.5173398,126.9293465,
amenity=restaurant,amenity,restaurant,node,13854681907,스시긴,,,Y,37.5706988,127.0703393,"장한로 111-1, 1층 101호 (장안동, 에스엠타워)"
amenity=restaurant,amenity,restaurant,node,13851764795,기록,,,Y,37.5603397,127.0752705,면목로7길 46
amenity=restaurant,amenity,restaurant,node,13851764596,프랭크버거 구의점,,,Y,37.5438960,127.0945780,아차산로 471
amenity=dentist,amenity,dentist,node,368738771,연세웰치과,연세웰치과,Yeonsewel Dental Clinic,Y,37.6181700,126.9203000,
amenity=restaurant,amenity,restaurant,node,13903555398,계주옥,,,Y,37.5558782,127.0772722,서울특별시 광진구 능동로31길 21
amenity=cafe,amenity,cafe,node,3261781688,라끌레,,La Clé Jazz Club,Y,37.5836000,126.9814266,팔판길 42
amenity=restaurant,amenity,restaurant,node,12409065744,피자쏭,,,Y,37.4878857,126.8556350,개봉로11길 7-3
shop=convenience,shop,convenience,node,11271608742,CU,,,N,37.4931359,126.7615325,
amenity=dentist,amenity,dentist,node,5565878630,이병준 치과의원,,,Y,37.5461551,127.0534708,
amenity=restaurant,amenity,restaurant,node,13851762651,하이키(Hiky),,,Y,37.5652036,127.0211095,다산로44길 73
amenity=restaurant,amenity,restaurant,node,13851764333,노다메,,,Y,37.5342800,127.0764650,아차산로33길 90
healthcare=hospital,healthcare,hospital,node,368799684,정수암소아과,정수암소아과,Jeongsuamsoagwa,Y,37.5253989,126.8050097,
amenity=library,amenity,library,node,368654469,신림12동문고,신림12동문고,Sillim 12 Dong Library,Y,37.4762610,126.9154890,
amenity=restaurant,amenity,restaurant,node,13854681125,해다원해물찜,,,Y,37.5628658,127.0662069,"천호대로85길 17, 2층 (장안동)"
amenity=restaurant,amenity,restaurant,node,13851758496,필동카츠,,,Y,37.5608784,126.9963110,필동로 31
amenity=restaurant,amenity,restaurant,node,13851760330,파워우먼,,,Y,37.5656188,127.0063765,을지로43길 9
railway=stop,railway,stop,node,6041673025,태릉입구,,,Y,37.6172248,127.0745285,
healthcare=pharmacy,healthcare,pharmacy,node,13681929495,힘찬약국,,,Y,37.5676641,127.0082317,
shop=convenience,shop,convenience,node,13911616377,GS25 상명사랑점,,,Y,37.6001550,126.9585210,세검정로 230
amenity=restaurant,amenity,restaurant,node,13946953834,연남로지,,,Y,37.5615085,126.9257382,서울특별시 마포구 동교로38길 33
amenity=restaurant,amenity,restaurant,node,13946853174,미아리 곰장어 아나고,,,Y,37.6125267,127.0325797,월계로7가길 24
shop=convenience,shop,convenience,node,13911614091,GS25 양평본점,,,Y,37.5423970,126.8904300,"양평로30가길 19,"
amenity=restaurant,amenity,restaurant,node,13851765744,푸드몽,,,Y,37.5622264,127.0843244,능동로48길 34
shop=convenience,shop,convenience,node,12070844546,세븐일레븐,세븐일레븐,7-Eleven,Y,37.5563201,126.9744171,
shop=supermarket,shop,supermarket,node,2101215348,농협유통하나로마트 청담점,,,Y,37.5179934,127.0445218,
amenity=school,amenity,school,node,368622744,한국삼육고등학교,한국삼육고등학교,Korea Samyuk High School,Y,37.6404850,127.1084852,
amenity=cafe,amenity,cafe,node,12409065739,우지커피,,,Y,37.4863675,126.8538089,개봉로3길 44
amenity=restaurant,amenity,restaurant,node,13956837492,여수집,,,Y,37.5616014,127.1564325,아리수로68길 28
amenity=fast_food,amenity,fast_food,node,12076553363,샌드리아,,,Y,37.4875050,126.9828940,동광로12가길 34
amenity=cafe,amenity,cafe,node,13015500451,파스텔커피웍스,파스텔커피웍스,Pastel Coffee Works,Y,37.5462734,126.9126524,성지길 58
amenity=restaurant,amenity,restaurant,node,13946799121,소반 블랙,,,Y,37.5236876,127.0327845,언주로 823
amenity=restaurant,amenity,restaurant,node,13946954147,도적,,,Y,37.5488034,126.9201759,서울특별시 마포구 어울마당로5길 3
amenity=restaurant,amenity,restaurant,node,13854682905,썬더치킨,,,Y,37.5675278,127.0721645,"답십리로72길 108, 1층 (장안동)"
amenity=restaurant,amenity,restaurant,node,13851763361,구십이도,,,Y,37.5533812,127.0787340,천호대로110길 40
amenity=restaurant,amenity,restaurant,node,9701488915,웅이네솥뚜껑,,,Y,37.6054937,127.0977810,
amenity=restaurant,amenity,restaurant,node,12074440830,한일,,,Y,37.5708149,126.9925618,
amenity=restaurant,amenity,restaurant,node,13854681424,또래분식,,,Y,37.5866698,127.0346809,"제기로 15, 1층 3호 (제기동, 내제1,2층3호 중 1층)"
amenity=pharmacy,amenity,pharmacy,node,8448937799,유민약국,,,Y,37.5944185,127.0185882,동소문로 127-2
amenity=restaurant,amenity,restaurant,node,13851762949,디저트39,,,Y,37.5569795,127.0116077,다산로 147
amenity=restaurant,amenity,restaurant,node,13851766438,성수정성도시락,,,Y,37.5484457,127.0697457,광나루로 361
amenity=restaurant,amenity,restaurant,node,9489248402,와후진,,,Y,37.4884526,127.1023572,
healthcare=alternative,healthcare,alternative,node,368796499,경희궁한의원,경희궁한의원,,Y,37.4844219,126.8129731,
amenity=restaurant,amenity,restaurant,node,12192201191,Pizza Neapoletana Rosso 1924,피자 로쏘 1924,,Y,37.5545944,126.9217334,홍익로 29
amenity=restaurant,amenity,restaurant,node,13930561513,역전식당,,,Y,37.5159532,126.9063276,경인로102길 4
amenity=restaurant,amenity,restaurant,node,13946954342,국수생각,,,Y,37.5458034,126.9548231,서울특별시 마포구 만리재옛길 13
amenity=restaurant,amenity,restaurant,node,13854683033,우리식당,,,Y,37.5733686,127.0486847,"답십리로30길 15 (답십리동,(간데메서길15))"
amenity=restaurant,amenity,restaurant,node,12074556218,우들목 서초점,,,Y,37.4912941,127.0301449,강남대로51길 1
amenity=restaurant,amenity,restaurant,node,12079471501,국립공원특산품판매점,,,Y,37.6554346,126.9479652,대서문길 36
shop=convenience,shop,convenience,node,13911616098,패밀리마트 자양한강점,,,Y,37.5325460,127.0783690,뚝섬로 617
amenity=restaurant,amenity,restaurant,node,9902337503,탐나횟집,,,Y,37.5931645,127.0740263,
amenity=restaurant,amenity,restaurant,node,13851758919,로얄돈까스,,,Y,37.5643788,127.0039793,퇴계로51길 19
amenity=restaurant,amenity,restaurant,node,13946953171,김밥천국,김밥천국,,Y,37.5595235,126.9044692,서울특별시 마포구 월드컵로29길 31
amenity=restaurant,amenity,restaurant,node,13851761795,너비집,,,Y,37.5655304,126.9837763,명동9길 May-37
amenity=restaurant,amenity,restaurant,node,13958829561,백두봉 양탕집,,,Y,37.4730220,126.9002387,시흥대로142길 18
shop=convenience,shop,convenience,node,13911612660,세븐일레븐 테헤란로점,,,Y,37.5056920,127.0541830,테헤란로 428
amenity=restaurant,amenity,restaurant,node,13956630526,별미손칼국수,,,Y,37.5510352,127.1432585,양재대로141길 9
amenity=restaurant,amenity,restaurant,node,13147183105,하영각,하영각,Hayeonggak,Y,37.4796187,127.0497745,
amenity=restaurant,amenity,restaurant,node,12074706415,에슬로우서울역점,,,Y,37.5506417,126.9735606,한강대로 372
amenity=restaurant,amenity,restaurant,node,13958828921,다이스웍스(DiceWorks),,,Y,37.5098426,127.1105729,오금로18길 9
amenity=restaurant,amenity,restaurant,node,8148121717,조이덕스3F,조이덕스3F             파파죤스2F,,Y,37.5984092,127.0931396,
amenity=fast_food,amenity,fast_food,node,13957279268,둘둘치킨,,,Y,37.5710185,126.9804968,
amenity=restaurant,amenity,restaurant,node,12079472426,드블루(DEBLAUX),,,Y,37.6028006,126.9257577,서오릉로 17
amenity=restaurant,amenity,restaurant,node,12107957087,신촌부대찌개,,,Y,37.5558979,126.9364582,
amenity=restaurant,amenity,restaurant,node,13946934680,요란한부엌,,,Y,37.5029562,126.9362533,서울특별시 동작구 상도로 152
shop=convenience,shop,convenience,node,4644156600,CU,,,N,37.5533939,126.8270107,강서로47길 165
amenity=restaurant,amenity,restaurant,node,13957583198,육미,,,Y,37.5710278,126.9844226,
amenity=hospital,amenity,hospital,node,2279785065,은평튼튼병원,,,Y,37.6036007,126.9352875,
amenity=restaurant,amenity,restaurant,node,12074354997,독립돈가,,,Y,37.5458594,127.0740217,능동로 172
amenity=restaurant,amenity,restaurant,node,12509657344,후투타코,후투타코,,Y,37.5173786,126.9579958,양녕로 445
amenity=restaurant,amenity,restaurant,node,12079472893,먹보,,,Y,37.6027179,126.9155371,연서로 39
amenity=restaurant,amenity,restaurant,node,13851765387,세븐돈까스,,,Y,37.5384000,127.0828000,동일로24길 561
shop=convenience,shop,convenience,node,10615415602,GS25,,,N,37.4601066,126.9194549,
amenity=restaurant,amenity,restaurant,node,13851758992,BOSS(보스),,,Y,37.5616165,126.9936735,퇴계로42길 03-04
tourism=hotel,tourism,hotel,node,368951326,도우호텔,도우호텔,Dou Hotel,Y,37.5211180,126.9054960,
amenity=restaurant,amenity,restaurant,node,13946958673,마야(MAYA),,,Y,37.5439763,127.0512660,서울특별시 성동구 연무장3길 3
amenity=restaurant,amenity,restaurant,node,13946954914,주문 합정,,,Y,37.5457366,126.9140441,서울특별시 마포구 토정로 27-1
amenity=cafe,amenity,cafe,node,11780387597,TM.S,,,N,37.5516943,126.9091281,양화로1길 75
amenity=cafe,amenity,cafe,node,13451704873,메가MGC커피 3939th 고양시청점,,,Y,37.6567153,126.8323494,
amenity=restaurant,amenity,restaurant,node,13854681462,전주분식,,,Y,37.5672684,127.0575770,"전농로4가길 24, 102호 (답십리동)"
tourism=hotel,tourism,hotel,node,13745144101,와이호텔,,,Y,37.5533929,126.9363815,
amenity=restaurant,amenity,restaurant,node,13946797771,미가,,,Y,37.5261897,127.0300637,압구정로32길 23
amenity=restaurant,amenity,restaurant,node,13946919975,장안 두부골,,,Y,37.5757471,127.0672471,서울특별시 동대문구 한천로 165
shop=convenience,shop,convenience,node,7599363154,세븐일레븐,세븐일레븐,7-Eleven,Y,37.4921608,127.0112762,
amenity=restaurant,amenity,restaurant,node,13946920899,한씨네빈대떡·칼국수,,,Y,37.6055779,127.0616412,서울특별시 성북구 돌곶이로5길 4
shop=convenience,shop,convenience,node,13118187454,CU,,,N,37.5073241,127.0628177,
amenity=restaurant,amenity,restaurant,node,13851762323,서울 삼계탕,,,Y,37.5648924,126.9905540,마른내로 19
amenity=restaurant,amenity,restaurant,node,13946958895,우시야 성수점,,,Y,37.5385968,127.0568036,서울특별시 성동구 뚝섬로9길 3
amenity=restaurant,amenity,restaurant,node,12074445949,비아세라(Via sera),,,Y,37.5242366,126.9046880,영중로27길 6
amenity=restaurant,amenity,restaurant,node,13851759295,초대양꼬치,,,Y,37.5658690,127.0215764,퇴계로 434-1
healthcare=hospital,healthcare,hospital,node,12832848288,연세가족의원,,,Y,37.5610073,126.8599595,
railway=stop,railway,stop,node,5891336949,곡산,곡산,Goksan,Y,37.6451532,126.8021797,
amenity=restaurant,amenity,restaurant,node,12076551066,상상치스넥,,,Y,37.5102500,127.0022230,신반포로23길 41
amenity=restaurant,amenity,restaurant,node,13946954178,웰빙뚝배기,,,Y,37.5534649,126.9126921,서울특별시 마포구 동교로12길 21
amenity=restaurant,amenity,restaurant,node,13946852206,효자분식 미아점,,,Y,37.6265460,127.0242429,도봉로53길 27
railway=stop,railway,stop,node,5890637419,상봉,상봉,,Y,37.5965559,127.0843139,
amenity=bank,amenity,bank,node,2102460064,하나은행,하나은행,KEB Hana Bank,Y,37.5228620,127.0395199,
amenity=restaurant,amenity,restaurant,node,13956630038,스시팡(상일점),,,Y,37.5489198,127.1726837,상일로5길 5
amenity=post_office,amenity,post_office,node,368875553,중계3동우체국,중계3동우체국,Junggye 3 Dong Post Office,Y,37.6416350,127.0685350,
amenity=restaurant,amenity,restaurant,node,13851761785,CGV명동,,,Y,37.5634129,126.9828907,명동9길 5
amenity=restaurant,amenity,restaurant,node,13930570723,원할머니보쌈신촌점,,,Y,37.5574048,126.9359766,연세로5가길 14
shop=florist,shop,florist,node,13092813611,플랜팁,,,Y,37.5432517,126.8449678,까치산로 46
shop=convenience,shop,convenience,node,5551950189,CU,CU,CU,N,37.6473822,127.0134437,
